arm,layer,cluster,dim,relation,kind,n
RN_COMM_OFF,STB,7,dim_3,support,news,76
RN_COMM_OFF,STB,7,dim_4,support,news,1
RN_COMM_OFF,STB,7,dim_5,support,news,18
RN_COMM_OFF,STB,8,dim_1,contradict,depth2_recent_search,2
RN_COMM_OFF,STB,8,dim_1,contradict,news,100
RN_COMM_OFF,STB,8,dim_1,support,depth2_recent_search,1
RN_COMM_OFF,STB,8,dim_1,support,news,67
RN_COMM_OFF,STB,8,dim_2,contradict,news,19
RN_COMM_OFF,STB,8,dim_2,support,news,23
RN_COMM_OFF,STB,8,dim_3,contradict,news,81
RN_COMM_OFF,STB,8,dim_3,support,depth2_recent_search,2
RN_COMM_OFF,STB,8,dim_3,support,news,21
RN_COMM_OFF,STB,8,dim_4,contradict,news,140
RN_COMM_OFF,STB,8,dim_4,support,depth2_recent_search,2
RN_COMM_OFF,STB,8,dim_4,support,news,114
RN_COMM_OFF,STB,8,dim_5,contradict,news,11
RN_COMM_OFF,STB,8,dim_5,support,depth2_recent_search,12
RN_COMM_OFF,STB,8,dim_5,support,news,149
RN_COMM_OFF,STB,9,dim_1,contradict,depth2_recent_search,10
RN_COMM_OFF,STB,9,dim_1,contradict,news,980
RN_COMM_OFF,STB,9,dim_1,support,depth2_recent_search,3
RN_COMM_OFF,STB,9,dim_1,support,news,339
RN_COMM_OFF,STB,9,dim_2,contradict,depth2_recent_search,1
RN_COMM_OFF,STB,9,dim_2,contradict,news,166
RN_COMM_OFF,STB,9,dim_2,support,depth2_recent_search,7
RN_COMM_OFF,STB,9,dim_2,support,news,134
RN_COMM_OFF,STB,9,dim_3,contradict,depth2_recent_search,69
RN_COMM_OFF,STB,9,dim_3,contradict,news,2209
RN_COMM_OFF,STB,9,dim_3,support,depth2_recent_search,121
RN_COMM_OFF,STB,9,dim_3,support,news,6477
RN_COMM_OFF,STB,9,dim_4,contradict,depth2_recent_search,2
RN_COMM_OFF,STB,9,dim_4,contradict,news,236
RN_COMM_OFF,STB,9,dim_4,support,news,194
RN_COMM_OFF,STB,9,dim_5,contradict,depth2_recent_search,1
RN_COMM_OFF,STB,9,dim_5,contradict,news,303
RN_COMM_OFF,STB,9,dim_5,support,depth2_recent_search,4
RN_COMM_OFF,STB,9,dim_5,support,news,502
RN_COMM_OFF,STB,9,dim_6,contradict,news,26
RN_COMM_OFF,STB,9,dim_6,support,news,30
RN_COMM_OFF,STB,10,dim_1,contradict,depth2_recent_search,33
RN_COMM_OFF,STB,10,dim_1,contradict,news,210
RN_COMM_OFF,STB,10,dim_1,support,depth2_recent_search,82
RN_COMM_OFF,STB,10,dim_1,support,news,2075
RN_COMM_OFF,STB,10,dim_2,contradict,depth2_recent_search,19
RN_COMM_OFF,STB,10,dim_2,contradict,news,173
RN_COMM_OFF,STB,10,dim_2,support,depth2_recent_search,163
RN_COMM_OFF,STB,10,dim_2,support,news,1061
RN_COMM_OFF,STB,10,dim_3,contradict,depth2_recent_search,22
RN_COMM_OFF,STB,10,dim_3,contradict,news,15
RN_COMM_OFF,STB,10,dim_3,support,depth2_recent_search,128
RN_COMM_OFF,STB,10,dim_3,support,news,1171
RN_COMM_OFF,STB,10,dim_4,contradict,depth2_recent_search,21
RN_COMM_OFF,STB,10,dim_4,contradict,news,194
RN_COMM_OFF,STB,10,dim_4,support,depth2_recent_search,125
RN_COMM_OFF,STB,10,dim_4,support,news,2026
RN_COMM_OFF,STB,10,dim_5,contradict,depth2_recent_search,23
RN_COMM_OFF,STB,10,dim_5,contradict,news,120
RN_COMM_OFF,STB,10,dim_5,support,depth2_recent_search,161
RN_COMM_OFF,STB,10,dim_5,support,news,1933
RN_COMM_OFF,STB,10,dim_6,contradict,depth2_recent_search,2
RN_COMM_OFF,STB,10,dim_6,contradict,news,3
RN_COMM_OFF,STB,10,dim_6,support,news,8
RN_COMM_OFF,STB,11,dim_1,contradict,depth2_recent_search,4
RN_COMM_OFF,STB,11,dim_1,contradict,news,103
RN_COMM_OFF,STB,11,dim_1,support,depth2_recent_search,3
RN_COMM_OFF,STB,11,dim_1,support,news,107
RN_COMM_OFF,STB,11,dim_2,contradict,depth2_recent_search,7
RN_COMM_OFF,STB,11,dim_2,contradict,news,15
RN_COMM_OFF,STB,11,dim_2,support,depth2_recent_search,7
RN_COMM_OFF,STB,11,dim_2,support,news,80
RN_COMM_OFF,STB,11,dim_3,contradict,news,144
RN_COMM_OFF,STB,11,dim_3,support,depth2_recent_search,30
RN_COMM_OFF,STB,11,dim_3,support,news,834
RN_COMM_OFF,STB,11,dim_4,contradict,depth2_recent_search,7
RN_COMM_OFF,STB,11,dim_4,contradict,news,40
RN_COMM_OFF,STB,11,dim_4,support,depth2_recent_search,16
RN_COMM_OFF,STB,11,dim_4,support,news,366
RN_COMM_OFF,STB,11,dim_5,contradict,depth2_recent_search,1
RN_COMM_OFF,STB,11,dim_5,contradict,news,43
RN_COMM_OFF,STB,11,dim_5,support,depth2_recent_search,4
RN_COMM_OFF,STB,11,dim_5,support,news,213
RN_COMM_OFF,STB,11,dim_6,contradict,news,16
RN_COMM_OFF,STB,11,dim_6,support,news,2
RN_COMM_OFF,STB,12,dim_1,contradict,news,8
RN_COMM_OFF,STB,12,dim_1,support,depth2_recent_search,21
RN_COMM_OFF,STB,12,dim_1,support,news,557
RN_COMM_OFF,STB,12,dim_2,contradict,news,18
RN_COMM_OFF,STB,12,dim_2,support,depth2_recent_search,35
RN_COMM_OFF,STB,12,dim_2,support,news,382
RN_COMM_OFF,STB,12,dim_3,contradict,news,14
RN_COMM_OFF,STB,12,dim_3,support,depth2_recent_search,1
RN_COMM_OFF,STB,12,dim_3,support,news,187
RN_COMM_OFF,STB,12,dim_4,contradict,news,19
RN_COMM_OFF,STB,12,dim_4,support,depth2_recent_search,2
RN_COMM_OFF,STB,12,dim_4,support,news,319
RN_COMM_OFF,STB,12,dim_5,contradict,news,1
RN_COMM_OFF,STB,12,dim_5,support,depth2_recent_search,11
RN_COMM_OFF,STB,12,dim_5,support,news,461
RN_COMM_OFF,STB,12,dim_6,support,news,2
RN_COMM_OFF,STB,13,dim_1,contradict,depth2_recent_search,14
RN_COMM_OFF,STB,13,dim_1,contradict,news,2281
RN_COMM_OFF,STB,13,dim_1,support,depth2_recent_search,10
RN_COMM_OFF,STB,13,dim_1,support,news,4370
RN_COMM_OFF,STB,13,dim_2,contradict,depth2_recent_search,3
RN_COMM_OFF,STB,13,dim_2,contradict,news,274
RN_COMM_OFF,STB,13,dim_2,support,depth2_recent_search,6
RN_COMM_OFF,STB,13,dim_2,support,news,564
RN_COMM_OFF,STB,13,dim_3,contradict,depth2_recent_search,4
RN_COMM_OFF,STB,13,dim_3,contradict,news,640
RN_COMM_OFF,STB,13,dim_3,support,depth2_recent_search,4
RN_COMM_OFF,STB,13,dim_3,support,news,2290
RN_COMM_OFF,STB,13,dim_4,contradict,depth2_recent_search,22
RN_COMM_OFF,STB,13,dim_4,contradict,news,1059
RN_COMM_OFF,STB,13,dim_4,support,depth2_recent_search,55
RN_COMM_OFF,STB,13,dim_4,support,news,5566
RN_COMM_OFF,STB,13,dim_5,contradict,depth2_recent_search,4
RN_COMM_OFF,STB,13,dim_5,contradict,news,313
RN_COMM_OFF,STB,13,dim_5,support,news,878
RN_COMM_OFF,STB,13,dim_6,contradict,news,6
RN_COMM_OFF,STB,13,dim_6,support,news,3
RN_COMM_OFF,STB,14,dim_1,contradict,depth2_recent_search,73
RN_COMM_OFF,STB,14,dim_1,contradict,news,769
RN_COMM_OFF,STB,14,dim_1,support,depth2_recent_search,40
RN_COMM_OFF,STB,14,dim_1,support,news,416
RN_COMM_OFF,STB,14,dim_2,contradict,depth2_recent_search,36
RN_COMM_OFF,STB,14,dim_2,contradict,news,380
RN_COMM_OFF,STB,14,dim_2,support,depth2_recent_search,84
RN_COMM_OFF,STB,14,dim_2,support,news,234
RN_COMM_OFF,STB,14,dim_3,contradict,depth2_recent_search,22
RN_COMM_OFF,STB,14,dim_3,contradict,news,177
RN_COMM_OFF,STB,14,dim_3,support,depth2_recent_search,12
RN_COMM_OFF,STB,14,dim_3,support,news,264
RN_COMM_OFF,STB,14,dim_4,contradict,depth2_recent_search,23
RN_COMM_OFF,STB,14,dim_4,contradict,news,448
RN_COMM_OFF,STB,14,dim_4,support,depth2_recent_search,5
RN_COMM_OFF,STB,14,dim_4,support,news,369
RN_COMM_OFF,STB,14,dim_5,contradict,depth2_recent_search,44
RN_COMM_OFF,STB,14,dim_5,contradict,news,285
RN_COMM_OFF,STB,14,dim_5,support,depth2_recent_search,93
RN_COMM_OFF,STB,14,dim_5,support,news,1458
RN_COMM_OFF,STB,14,dim_6,contradict,depth2_recent_search,1
RN_COMM_OFF,STB,14,dim_6,contradict,news,7
RN_COMM_OFF,STB,14,dim_6,support,depth2_recent_search,1
RN_COMM_OFF,STB,14,dim_6,support,news,4
RN_COMM_OFF,STB,15,dim_1,support,depth2_recent_search,1
RN_COMM_OFF,STB,15,dim_1,support,news,100
RN_COMM_OFF,STB,15,dim_2,support,depth2_recent_search,3
RN_COMM_OFF,STB,15,dim_2,support,news,99
RN_COMM_OFF,STB,15,dim_3,support,news,62
RN_COMM_OFF,STB,15,dim_4,contradict,news,2
RN_COMM_OFF,STB,15,dim_4,support,news,15
RN_COMM_OFF,STB,15,dim_5,support,depth2_recent_search,2
RN_COMM_OFF,STB,15,dim_5,support,news,95
RN_COMM_ON,LTB,0,dim_1,contradict,community_claim,309
RN_COMM_ON,LTB,0,dim_1,contradict,depth2_recent_search,32
RN_COMM_ON,LTB,0,dim_1,contradict,news,107
RN_COMM_ON,LTB,0,dim_1,support,community_claim,58
RN_COMM_ON,LTB,0,dim_1,support,depth2_recent_search,2
RN_COMM_ON,LTB,0,dim_1,support,news,154
RN_COMM_ON,LTB,0,dim_2,contradict,community_claim,195
RN_COMM_ON,LTB,0,dim_2,contradict,depth2_recent_search,36
RN_COMM_ON,LTB,0,dim_2,contradict,news,136
RN_COMM_ON,LTB,0,dim_2,support,community_claim,263
RN_COMM_ON,LTB,0,dim_2,support,depth2_recent_search,52
RN_COMM_ON,LTB,0,dim_2,support,news,78
RN_COMM_ON,LTB,0,dim_3,contradict,community_claim,113
RN_COMM_ON,LTB,0,dim_3,contradict,depth2_recent_search,41
RN_COMM_ON,LTB,0,dim_3,contradict,news,70
RN_COMM_ON,LTB,0,dim_3,support,community_claim,39
RN_COMM_ON,LTB,0,dim_3,support,depth2_recent_search,92
RN_COMM_ON,LTB,0,dim_3,support,news,381
RN_COMM_ON,LTB,0,dim_4,contradict,community_claim,248
RN_COMM_ON,LTB,0,dim_4,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,0,dim_4,contradict,news,76
RN_COMM_ON,LTB,0,dim_4,support,community_claim,375
RN_COMM_ON,LTB,0,dim_4,support,news,161
RN_COMM_ON,LTB,0,dim_5,contradict,community_claim,66
RN_COMM_ON,LTB,0,dim_5,contradict,depth2_recent_search,13
RN_COMM_ON,LTB,0,dim_5,contradict,news,35
RN_COMM_ON,LTB,0,dim_5,support,community_claim,186
RN_COMM_ON,LTB,0,dim_5,support,depth2_recent_search,18
RN_COMM_ON,LTB,0,dim_5,support,news,343
RN_COMM_ON,LTB,0,dim_6,contradict,depth2_recent_search,7
RN_COMM_ON,LTB,0,dim_6,contradict,news,12
RN_COMM_ON,LTB,0,dim_6,support,community_claim,2
RN_COMM_ON,LTB,0,dim_6,support,news,4
RN_COMM_ON,LTB,1,dim_1,contradict,depth2_recent_search,5
RN_COMM_ON,LTB,1,dim_1,support,depth2_recent_search,48
RN_COMM_ON,LTB,1,dim_1,support,news,1065
RN_COMM_ON,LTB,1,dim_2,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,1,dim_2,contradict,news,31
RN_COMM_ON,LTB,1,dim_2,support,depth2_recent_search,6
RN_COMM_ON,LTB,1,dim_2,support,news,125
RN_COMM_ON,LTB,1,dim_3,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,1,dim_3,contradict,news,28
RN_COMM_ON,LTB,1,dim_3,support,depth2_recent_search,10
RN_COMM_ON,LTB,1,dim_3,support,news,365
RN_COMM_ON,LTB,1,dim_4,contradict,depth2_recent_search,2
RN_COMM_ON,LTB,1,dim_4,contradict,news,26
RN_COMM_ON,LTB,1,dim_4,support,depth2_recent_search,42
RN_COMM_ON,LTB,1,dim_4,support,news,1692
RN_COMM_ON,LTB,1,dim_5,contradict,news,1
RN_COMM_ON,LTB,1,dim_5,support,depth2_recent_search,26
RN_COMM_ON,LTB,1,dim_5,support,news,954
RN_COMM_ON,LTB,1,dim_6,support,news,7
RN_COMM_ON,LTB,2,dim_1,contradict,community_claim,156
RN_COMM_ON,LTB,2,dim_1,contradict,depth2_recent_search,28
RN_COMM_ON,LTB,2,dim_1,contradict,news,311
RN_COMM_ON,LTB,2,dim_1,support,community_claim,236
RN_COMM_ON,LTB,2,dim_1,support,depth2_recent_search,51
RN_COMM_ON,LTB,2,dim_1,support,news,335
RN_COMM_ON,LTB,2,dim_2,contradict,community_claim,57
RN_COMM_ON,LTB,2,dim_2,contradict,depth2_recent_search,13
RN_COMM_ON,LTB,2,dim_2,contradict,news,59
RN_COMM_ON,LTB,2,dim_2,support,community_claim,451
RN_COMM_ON,LTB,2,dim_2,support,depth2_recent_search,58
RN_COMM_ON,LTB,2,dim_2,support,news,191
RN_COMM_ON,LTB,2,dim_3,contradict,community_claim,6
RN_COMM_ON,LTB,2,dim_3,contradict,depth2_recent_search,24
RN_COMM_ON,LTB,2,dim_3,contradict,news,154
RN_COMM_ON,LTB,2,dim_3,support,community_claim,76
RN_COMM_ON,LTB,2,dim_3,support,depth2_recent_search,57
RN_COMM_ON,LTB,2,dim_3,support,news,326
RN_COMM_ON,LTB,2,dim_4,contradict,community_claim,120
RN_COMM_ON,LTB,2,dim_4,contradict,depth2_recent_search,38
RN_COMM_ON,LTB,2,dim_4,contradict,news,106
RN_COMM_ON,LTB,2,dim_4,support,community_claim,451
RN_COMM_ON,LTB,2,dim_4,support,depth2_recent_search,80
RN_COMM_ON,LTB,2,dim_4,support,news,319
RN_COMM_ON,LTB,2,dim_5,contradict,community_claim,39
RN_COMM_ON,LTB,2,dim_5,contradict,depth2_recent_search,14
RN_COMM_ON,LTB,2,dim_5,contradict,news,83
RN_COMM_ON,LTB,2,dim_5,support,community_claim,249
RN_COMM_ON,LTB,2,dim_5,support,depth2_recent_search,82
RN_COMM_ON,LTB,2,dim_5,support,news,385
RN_COMM_ON,LTB,2,dim_6,contradict,community_claim,2
RN_COMM_ON,LTB,2,dim_6,contradict,news,1
RN_COMM_ON,LTB,2,dim_6,support,community_claim,4
RN_COMM_ON,LTB,3,dim_1,contradict,community_claim,85
RN_COMM_ON,LTB,3,dim_1,contradict,depth2_recent_search,2
RN_COMM_ON,LTB,3,dim_1,contradict,news,62
RN_COMM_ON,LTB,3,dim_1,support,community_claim,287
RN_COMM_ON,LTB,3,dim_1,support,depth2_recent_search,17
RN_COMM_ON,LTB,3,dim_1,support,news,618
RN_COMM_ON,LTB,3,dim_2,contradict,community_claim,28
RN_COMM_ON,LTB,3,dim_2,contradict,news,50
RN_COMM_ON,LTB,3,dim_2,support,community_claim,591
RN_COMM_ON,LTB,3,dim_2,support,depth2_recent_search,36
RN_COMM_ON,LTB,3,dim_2,support,news,418
RN_COMM_ON,LTB,3,dim_3,contradict,community_claim,13
RN_COMM_ON,LTB,3,dim_3,contradict,depth2_recent_search,4
RN_COMM_ON,LTB,3,dim_3,contradict,news,130
RN_COMM_ON,LTB,3,dim_3,support,community_claim,32
RN_COMM_ON,LTB,3,dim_3,support,depth2_recent_search,14
RN_COMM_ON,LTB,3,dim_3,support,news,271
RN_COMM_ON,LTB,3,dim_4,contradict,community_claim,170
RN_COMM_ON,LTB,3,dim_4,contradict,news,34
RN_COMM_ON,LTB,3,dim_4,support,community_claim,558
RN_COMM_ON,LTB,3,dim_4,support,depth2_recent_search,3
RN_COMM_ON,LTB,3,dim_4,support,news,317
RN_COMM_ON,LTB,3,dim_5,contradict,community_claim,15
RN_COMM_ON,LTB,3,dim_5,contradict,news,62
RN_COMM_ON,LTB,3,dim_5,support,community_claim,259
RN_COMM_ON,LTB,3,dim_5,support,depth2_recent_search,15
RN_COMM_ON,LTB,3,dim_5,support,news,757
RN_COMM_ON,LTB,3,dim_6,contradict,news,2
RN_COMM_ON,LTB,3,dim_6,support,news,1
RN_COMM_ON,LTB,4,dim_1,contradict,community_claim,112
RN_COMM_ON,LTB,4,dim_1,contradict,depth2_recent_search,5
RN_COMM_ON,LTB,4,dim_1,contradict,news,135
RN_COMM_ON,LTB,4,dim_1,support,community_claim,222
RN_COMM_ON,LTB,4,dim_1,support,depth2_recent_search,68
RN_COMM_ON,LTB,4,dim_1,support,news,1431
RN_COMM_ON,LTB,4,dim_2,contradict,community_claim,111
RN_COMM_ON,LTB,4,dim_2,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,4,dim_2,contradict,news,51
RN_COMM_ON,LTB,4,dim_2,support,community_claim,176
RN_COMM_ON,LTB,4,dim_2,support,depth2_recent_search,39
RN_COMM_ON,LTB,4,dim_2,support,news,356
RN_COMM_ON,LTB,4,dim_3,contradict,community_claim,85
RN_COMM_ON,LTB,4,dim_3,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,4,dim_3,contradict,news,4
RN_COMM_ON,LTB,4,dim_3,support,community_claim,67
RN_COMM_ON,LTB,4,dim_3,support,depth2_recent_search,6
RN_COMM_ON,LTB,4,dim_3,support,news,71
RN_COMM_ON,LTB,4,dim_4,contradict,community_claim,93
RN_COMM_ON,LTB,4,dim_4,contradict,depth2_recent_search,14
RN_COMM_ON,LTB,4,dim_4,contradict,news,142
RN_COMM_ON,LTB,4,dim_4,support,community_claim,420
RN_COMM_ON,LTB,4,dim_4,support,depth2_recent_search,119
RN_COMM_ON,LTB,4,dim_4,support,news,1167
RN_COMM_ON,LTB,4,dim_5,contradict,community_claim,75
RN_COMM_ON,LTB,4,dim_5,contradict,news,63
RN_COMM_ON,LTB,4,dim_5,support,community_claim,210
RN_COMM_ON,LTB,4,dim_5,support,depth2_recent_search,43
RN_COMM_ON,LTB,4,dim_5,support,news,1010
RN_COMM_ON,LTB,4,dim_6,contradict,news,1
RN_COMM_ON,LTB,4,dim_6,support,news,1
RN_COMM_ON,LTB,5,dim_1,contradict,community_claim,33
RN_COMM_ON,LTB,5,dim_1,contradict,depth2_recent_search,6
RN_COMM_ON,LTB,5,dim_1,contradict,news,7
RN_COMM_ON,LTB,5,dim_1,support,community_claim,218
RN_COMM_ON,LTB,5,dim_1,support,depth2_recent_search,147
RN_COMM_ON,LTB,5,dim_1,support,news,1763
RN_COMM_ON,LTB,5,dim_2,contradict,community_claim,16
RN_COMM_ON,LTB,5,dim_2,contradict,depth2_recent_search,9
RN_COMM_ON,LTB,5,dim_2,contradict,news,24
RN_COMM_ON,LTB,5,dim_2,support,community_claim,205
RN_COMM_ON,LTB,5,dim_2,support,depth2_recent_search,301
RN_COMM_ON,LTB,5,dim_2,support,news,893
RN_COMM_ON,LTB,5,dim_3,contradict,community_claim,23
RN_COMM_ON,LTB,5,dim_3,contradict,depth2_recent_search,16
RN_COMM_ON,LTB,5,dim_3,contradict,news,80
RN_COMM_ON,LTB,5,dim_3,support,community_claim,24
RN_COMM_ON,LTB,5,dim_3,support,depth2_recent_search,116
RN_COMM_ON,LTB,5,dim_3,support,news,1025
RN_COMM_ON,LTB,5,dim_4,contradict,community_claim,75
RN_COMM_ON,LTB,5,dim_4,contradict,depth2_recent_search,3
RN_COMM_ON,LTB,5,dim_4,contradict,news,20
RN_COMM_ON,LTB,5,dim_4,support,community_claim,392
RN_COMM_ON,LTB,5,dim_4,support,depth2_recent_search,18
RN_COMM_ON,LTB,5,dim_4,support,news,624
RN_COMM_ON,LTB,5,dim_5,contradict,community_claim,10
RN_COMM_ON,LTB,5,dim_5,contradict,depth2_recent_search,2
RN_COMM_ON,LTB,5,dim_5,contradict,news,6
RN_COMM_ON,LTB,5,dim_5,support,community_claim,147
RN_COMM_ON,LTB,5,dim_5,support,depth2_recent_search,50
RN_COMM_ON,LTB,5,dim_5,support,news,807
RN_COMM_ON,LTB,5,dim_6,contradict,community_claim,2
RN_COMM_ON,LTB,5,dim_6,contradict,news,3
RN_COMM_ON,LTB,5,dim_6,support,community_claim,1
RN_COMM_ON,LTB,5,dim_6,support,news,3
RN_COMM_ON,LTB,6,dim_1,contradict,news,107
RN_COMM_ON,LTB,6,dim_1,support,depth2_recent_search,61
RN_COMM_ON,LTB,6,dim_1,support,news,1743
RN_COMM_ON,LTB,6,dim_2,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,6,dim_2,contradict,news,62
RN_COMM_ON,LTB,6,dim_2,support,depth2_recent_search,52
RN_COMM_ON,LTB,6,dim_2,support,news,395
RN_COMM_ON,LTB,6,dim_3,contradict,depth2_recent_search,2
RN_COMM_ON,LTB,6,dim_3,contradict,news,96
RN_COMM_ON,LTB,6,dim_3,support,depth2_recent_search,62
RN_COMM_ON,LTB,6,dim_3,support,news,1111
RN_COMM_ON,LTB,6,dim_4,contradict,news,73
RN_COMM_ON,LTB,6,dim_4,support,depth2_recent_search,16
RN_COMM_ON,LTB,6,dim_4,support,news,354
RN_COMM_ON,LTB,6,dim_5,contradict,news,61
RN_COMM_ON,LTB,6,dim_5,support,depth2_recent_search,106
RN_COMM_ON,LTB,6,dim_5,support,news,3864
RN_COMM_ON,LTB,6,dim_6,contradict,news,2
RN_COMM_ON,LTB,6,dim_6,support,news,4
RN_COMM_ON,LTB,7,dim_1,contradict,community_claim,92
RN_COMM_ON,LTB,7,dim_1,contradict,news,1
RN_COMM_ON,LTB,7,dim_1,support,community_claim,18
RN_COMM_ON,LTB,7,dim_1,support,news,21
RN_COMM_ON,LTB,7,dim_2,contradict,community_claim,16
RN_COMM_ON,LTB,7,dim_2,support,community_claim,112
RN_COMM_ON,LTB,7,dim_2,support,news,6
RN_COMM_ON,LTB,7,dim_3,contradict,community_claim,8
RN_COMM_ON,LTB,7,dim_3,support,community_claim,3
RN_COMM_ON,LTB,7,dim_3,support,news,75
RN_COMM_ON,LTB,7,dim_4,contradict,community_claim,25
RN_COMM_ON,LTB,7,dim_4,support,community_claim,124
RN_COMM_ON,LTB,7,dim_4,support,news,3
RN_COMM_ON,LTB,7,dim_5,contradict,community_claim,23
RN_COMM_ON,LTB,7,dim_5,support,community_claim,104
RN_COMM_ON,LTB,7,dim_5,support,news,20
RN_COMM_ON,LTB,7,dim_6,support,community_claim,1
RN_COMM_ON,LTB,8,dim_1,contradict,community_claim,972
RN_COMM_ON,LTB,8,dim_1,contradict,news,40
RN_COMM_ON,LTB,8,dim_1,support,community_claim,523
RN_COMM_ON,LTB,8,dim_1,support,depth2_recent_search,1
RN_COMM_ON,LTB,8,dim_1,support,news,65
RN_COMM_ON,LTB,8,dim_2,contradict,community_claim,249
RN_COMM_ON,LTB,8,dim_2,contradict,news,13
RN_COMM_ON,LTB,8,dim_2,support,community_claim,466
RN_COMM_ON,LTB,8,dim_2,support,depth2_recent_search,2
RN_COMM_ON,LTB,8,dim_2,support,news,26
RN_COMM_ON,LTB,8,dim_3,contradict,community_claim,64
RN_COMM_ON,LTB,8,dim_3,contradict,news,62
RN_COMM_ON,LTB,8,dim_3,support,community_claim,103
RN_COMM_ON,LTB,8,dim_3,support,news,42
RN_COMM_ON,LTB,8,dim_4,contradict,community_claim,453
RN_COMM_ON,LTB,8,dim_4,contradict,news,41
RN_COMM_ON,LTB,8,dim_4,support,community_claim,2294
RN_COMM_ON,LTB,8,dim_4,support,news,118
RN_COMM_ON,LTB,8,dim_5,contradict,community_claim,304
RN_COMM_ON,LTB,8,dim_5,contradict,news,9
RN_COMM_ON,LTB,8,dim_5,support,community_claim,723
RN_COMM_ON,LTB,8,dim_5,support,depth2_recent_search,9
RN_COMM_ON,LTB,8,dim_5,support,news,148
RN_COMM_ON,LTB,8,dim_6,contradict,community_claim,3
RN_COMM_ON,LTB,8,dim_6,support,community_claim,8
RN_COMM_ON,LTB,9,dim_1,contradict,community_claim,41
RN_COMM_ON,LTB,9,dim_1,contradict,depth2_recent_search,11
RN_COMM_ON,LTB,9,dim_1,contradict,news,773
RN_COMM_ON,LTB,9,dim_1,support,community_claim,88
RN_COMM_ON,LTB,9,dim_1,support,depth2_recent_search,4
RN_COMM_ON,LTB,9,dim_1,support,news,340
RN_COMM_ON,LTB,9,dim_2,contradict,community_claim,3
RN_COMM_ON,LTB,9,dim_2,contradict,depth2_recent_search,5
RN_COMM_ON,LTB,9,dim_2,contradict,news,155
RN_COMM_ON,LTB,9,dim_2,support,community_claim,104
RN_COMM_ON,LTB,9,dim_2,support,depth2_recent_search,4
RN_COMM_ON,LTB,9,dim_2,support,news,80
RN_COMM_ON,LTB,9,dim_3,contradict,community_claim,1
RN_COMM_ON,LTB,9,dim_3,contradict,depth2_recent_search,62
RN_COMM_ON,LTB,9,dim_3,contradict,news,2015
RN_COMM_ON,LTB,9,dim_3,support,community_claim,8
RN_COMM_ON,LTB,9,dim_3,support,depth2_recent_search,137
RN_COMM_ON,LTB,9,dim_3,support,news,6901
RN_COMM_ON,LTB,9,dim_4,contradict,community_claim,32
RN_COMM_ON,LTB,9,dim_4,contradict,depth2_recent_search,1
RN_COMM_ON,LTB,9,dim_4,contradict,news,166
RN_COMM_ON,LTB,9,dim_4,support,community_claim,171
RN_COMM_ON,LTB,9,dim_4,support,news,147
RN_COMM_ON,LTB,9,dim_5,contradict,community_claim,8
RN_COMM_ON,LTB,9,dim_5,contradict,depth2_recent_search,3
RN_COMM_ON,LTB,9,dim_5,contradict,news,264
RN_COMM_ON,LTB,9,dim_5,support,community_claim,39
RN_COMM_ON,LTB,9,dim_5,support,depth2_recent_search,1
RN_COMM_ON,LTB,9,dim_5,support,news,383
RN_COMM_ON,LTB,9,dim_6,contradict,news,28
RN_COMM_ON,LTB,9,dim_6,support,news,23
RN_COMM_ON,LTB,10,dim_1,contradict,community_claim,52
RN_COMM_ON,LTB,10,dim_1,contradict,depth2_recent_search,17
RN_COMM_ON,LTB,10,dim_1,contradict,news,291
RN_COMM_ON,LTB,10,dim_1,support,community_claim,136
RN_COMM_ON,LTB,10,dim_1,support,depth2_recent_search,85
RN_COMM_ON,LTB,10,dim_1,support,news,1863
RN_COMM_ON,LTB,10,dim_2,contradict,community_claim,117
RN_COMM_ON,LTB,10,dim_2,contradict,depth2_recent_search,18
RN_COMM_ON,LTB,10,dim_2,contradict,news,140
RN_COMM_ON,LTB,10,dim_2,support,community_claim,205
RN_COMM_ON,LTB,10,dim_2,support,depth2_recent_search,159
RN_COMM_ON,LTB,10,dim_2,support,news,842
RN_COMM_ON,LTB,10,dim_3,contradict,community_claim,1
RN_COMM_ON,LTB,10,dim_3,contradict,depth2_recent_search,12
RN_COMM_ON,LTB,10,dim_3,contradict,news,37
RN_COMM_ON,LTB,10,dim_3,support,community_claim,5
RN_COMM_ON,LTB,10,dim_3,support,depth2_recent_search,137
RN_COMM_ON,LTB,10,dim_3,support,news,1036
RN_COMM_ON,LTB,10,dim_4,contradict,community_claim,85
RN_COMM_ON,LTB,10,dim_4,contradict,depth2_recent_search,10
RN_COMM_ON,LTB,10,dim_4,contradict,news,159
RN_COMM_ON,LTB,10,dim_4,support,community_claim,319
RN_COMM_ON,LTB,10,dim_4,support,depth2_recent_search,83
RN_COMM_ON,LTB,10,dim_4,support,news,1577
RN_COMM_ON,LTB,10,dim_5,contradict,community_claim,23
RN_COMM_ON,LTB,10,dim_5,contradict,depth2_recent_search,28
RN_COMM_ON,LTB,10,dim_5,contradict,news,100
RN_COMM_ON,LTB,10,dim_5,support,community_claim,150
